sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
2058,Ice Cream & Desserts,Ching’s Secret Chowmein Hakka Noodles Masala ,44,0,2,44,60,FALSE,60
2059,Ice Cream & Desserts,Safal Frozen - Mixed Vegetables,110,4,2,105,1000,FALSE,1
2060,Ice Cream & Desserts,MTR 3 Min Poha,25,0,6,25,60,FALSE,60
2061,Ice Cream & Desserts,Ching's Manchurian Instant Noodles,15,0,5,15,60,FALSE,60
2062,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,55,25,6,41,27,FALSE,27
2063,Ice Cream & Desserts,Gits Pav Bhaji Ready to Eat,110,22,6,85,300,FALSE,300
2064,Ice Cream & Desserts,McCain New Mini Samosa with Cheese Corn Style Filling,120,1,2,118,240,FALSE,240
2065,Ice Cream & Desserts,Lijjat Udad Mini Papad,60,6,6,56,200,FALSE,200
2066,Ice Cream & Desserts,McCain Herb & Garlic Crazy Fries Masala Mix ,120,5,5,114,400,FALSE,400
2067,Ice Cream & Desserts,Yoga Bar Multigrain Energy Bar Nuts And Seeds,40,12,4,35,38,FALSE,38
2068,Ice Cream & Desserts,"Ching''s Secret Sauce, Green Chilli",55,0,5,55,190,FALSE,190
2069,Ice Cream & Desserts,Veeba Pizza Topping,75,6,4,70,280,FALSE,280
2070,Ice Cream & Desserts,Switz Paratha Puff,110,4,6,105,400,FALSE,400
2071,Ice Cream & Desserts,"New Kellogg''s Muesli with 21% Fruit, Nut & Seeds",325,6,6,305,500,FALSE,500
2072,Ice Cream & Desserts,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,55,20,5,44,27,FALSE,27
2073,Ice Cream & Desserts,Sunfeast Yippee Tricolor Pasta Seasoning,28,17,1,23,65,FALSE,65
2074,Ice Cream & Desserts,Wingreens Cheesy Chipotle Sauce,99,49,1,50,130,FALSE,130
2075,Ice Cream & Desserts,Maggi Rich Tomato Ketchup,105,4,2,100,500,FALSE,500
2076,Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Creamy,235,25,6,174,325,FALSE,325
2077,Ice Cream & Desserts,Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
2078,Ice Cream & Desserts,Go Cheese  Spread Plain,99,5,6,94,200,FALSE,200
2079,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,175,9,6,158,300,FALSE,300
2080,Ice Cream & Desserts,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,60,20,6,48,40,FALSE,40
2081,Ice Cream & Desserts,Prasuma Vegetable Momos,270,0,5,270,24,FALSE,24
2082,Ice Cream & Desserts,MTR Upma,50,10,6,45,160,FALSE,160
2083,Ice Cream & Desserts,Ching's Schezwan Masala Instant Noodles,60,0,1,60,240,FALSE,240
2084,Ice Cream & Desserts,The Whole Truth Cranberry Protein Bar No Sugar,100,26,6,74,52,FALSE,52
2085,Ice Cream & Desserts,Saffola Yummy Masala Noodles ,20,0,2,20,46,FALSE,46
2086,Ice Cream & Desserts,Veeba English Mustard,74,6,2,69,300,FALSE,300
2087,Ice Cream & Desserts,Dabur Hommade Tamarind Paste,48,6,6,45,200,FALSE,200
2088,Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),325,4,6,309,400,FALSE,400
2089,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,55,25,6,41,27,FALSE,27
2090,Ice Cream & Desserts,ITC Master Chef Crispy Chicken Fries ,170,4,3,162,280,FALSE,280
2091,Ice Cream & Desserts,Kelloggs Corn Flakes,99,13,6,86,250,FALSE,250
2092,Ice Cream & Desserts,Nissin Cup Noodles Tangy Tomato,50,10,2,45,70,FALSE,70
2093,Ice Cream & Desserts,Smith & Jones White Pasta Sauce Mix,40,0,3,40,46,FALSE,46
2094,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,10,1,25,65,FALSE,65
2095,Ice Cream & Desserts,Mothers Recipe Tamrind Date Chutney ,55,9,2,50,200,FALSE,200
2096,Ice Cream & Desserts,Veeba Mint Mayonnaise,169,8,4,155,300,FALSE,300
2097,Ice Cream & Desserts,Mccain Emotibites - Crispy Happy Potato Snack,130,0,6,129,415,FALSE,415
2098,Ice Cream & Desserts,The Whole Truth Energy Bar Choco Cranberry Fudge,60,26,6,44,40,FALSE,40
2099,Ice Cream & Desserts,Godrej Yummiez Chicken Lucknowi Seekh Kebab,260,10,4,234,400,FALSE,400
2100,Ice Cream & Desserts,Prasuma Vegetable Momos,150,0,5,150,580,FALSE,10
2101,Ice Cream & Desserts,Mother's Recipe Mixed Pickle,85,9,2,77,300,FALSE,300
2102,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,17,3,23,65,FALSE,65
2103,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Protein Bar No Sugar,100,26,6,74,52,FALSE,52
2104,Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,325,4,6,309,400,FALSE,400
2105,Ice Cream & Desserts,Sunfeast YiPPee! Magic Masala Noodles,70,10,3,63,405,FALSE,405
2106,Ice Cream & Desserts,Veeba Sweet Onion Sauce,141,14,4,121,350,FALSE,350
2107,Ice Cream & Desserts,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49,8,6,45,200,FALSE,200
2108,Ice Cream & Desserts,Mother's Recipe Tamarind Paste,50,2,6,49,200,FALSE,200
2109,Ice Cream & Desserts,Yogabar No Added Sugar Protein Bar Brownie,125,15,4,106,60,FALSE,60
2110,Ice Cream & Desserts,Bambino Popular Vermicelli ,40,2,3,39,400,FALSE,400
2111,Ice Cream & Desserts,Ching's Secret Mix Veg Instant Soup,10,0,3,10,15,FALSE,15
2112,Ice Cream & Desserts,Mother's Recipe Pickle - Red Stuffed Chilli,145,11,3,129,400,FALSE,400
2113,Ice Cream & Desserts,Kellogg's No Added Sugar Muesli,335,11,6,298,500,FALSE,500
2114,Ice Cream & Desserts,Veeba Salsa Dip,119,6,6,111,360,FALSE,360
2115,Ice Cream & Desserts,Veeba Thousand Island Dressing,149,8,6,137,300,FALSE,300
2116,Ice Cream & Desserts,Baggry's Crunchy Muesli Almond Raisins & Honey,130,0,5,130,200,FALSE,200
2117,Ice Cream & Desserts,Knorr Chinese Hot And Sour Veg Soup,55,3,1,53,43,FALSE,43
2118,Ice Cream & Desserts,Go Cheese Spread - Garlic,99,5,6,94,200,FALSE,200
2119,Ice Cream & Desserts,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215,9,6,194,325,FALSE,325
2120,Ice Cream & Desserts,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2121,Ice Cream & Desserts,Kissan Pineapple Jam,165,9,1,149,500,FALSE,500
2122,Ice Cream & Desserts,Smith & Jones Masala Noodles,89,0,5,89,480,FALSE,480
2123,Ice Cream & Desserts,Nestle Nestle Nan Pro Follow-Up Formula,650,0,6,650,400,FALSE,400
2124,Ice Cream & Desserts,Sunfeast Yippee! Power Up Atta Noodles,96,15,6,81,280,FALSE,280
2125,Ice Cream & Desserts,McCain Super Wedges,120,7,6,111,400,FALSE,400
2126,Ice Cream & Desserts,"Kellogg''s Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330,10,1,294,450,FALSE,450
2127,Ice Cream & Desserts,Kellogg's Chocos,130,10,6,117,250,FALSE,250
2128,Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,32,0,3,32,150,FALSE,150
2129,Ice Cream & Desserts,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,60,20,6,48,40,FALSE,40
2130,Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,195,12,2,171,500,FALSE,500
2131,Ice Cream & Desserts,ITC Master Chef Classic Aloo Tikki,80,10,3,72,320,FALSE,320
2132,Ice Cream & Desserts,Smith & Jones Pink Pasta Sauce Mix,40,0,4,40,46,FALSE,46
2133,Ice Cream & Desserts,Wingreens Farms Chipotle Dip,200,25,1,150,180,FALSE,180
2134,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,550,5,3,520,1000,FALSE,1
2135,Ice Cream & Desserts,Kellogg's Crunchy Granola Chocolate & Almonds,330,10,3,294,450,FALSE,450
2136,Ice Cream & Desserts,Cornitos Cornitos Taco Shells - 6 Inches,160,20,4,128,180,FALSE,180
2137,Ice Cream & Desserts,Ching's Secret Singapore Curry Instant Noodles,15,0,3,15,60,FALSE,60
2138,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,125,9,6,113,400,FALSE,500
2139,Ice Cream & Desserts,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2140,Ice Cream & Desserts,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,175,20,6,140,180,FALSE,180
2141,Ice Cream & Desserts,Maggi Hot & Sweet - Tomato Chilli Sauce,170,10,1,153,1000,FALSE,1
2142,Ice Cream & Desserts,Ching's Secret Asian Hot Instant Soup,15,0,3,15,15,FALSE,15
2143,Ice Cream & Desserts,Kellogg’s Chocos Protein And Fibre Of 1 Roti,499,11,6,444,1200,FALSE,1
2144,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,149,26,4,109,500,FALSE,500
2145,Ice Cream & Desserts,Chings Secret Manchurian Instant Noodle,60,0,6,60,240,FALSE,240
2146,Ice Cream & Desserts,Kellogg's Original Corn Flakes,310,6,6,290,875,FALSE,875
2147,Ice Cream & Desserts,Ching's Singapore Curry Instant Noodles,60,0,4,60,240,FALSE,240
2148,Ice Cream & Desserts,Kellogg's Almonds And Cranberries Granola,330,6,6,310,460,FALSE,460
2149,Ice Cream & Desserts,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,292,0,6,292,300,FALSE,300
2150,Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,25,0,6,25,60,FALSE,60
2151,Ice Cream & Desserts,Smith & Jones Masala Noodles,68,10,5,61,360,FALSE,360
2152,Ice Cream & Desserts,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",55,0,6,55,53,FALSE,53
2153,Ice Cream & Desserts,Godrej Yummiez Chicken Punjabi Tikka ,295,9,6,266,360,FALSE,360
2154,Ice Cream & Desserts,Kellogg's Corn Flakes,425,9,1,383,1000,FALSE,1
2155,Ice Cream & Desserts,Kelloggs Chocos,170,5,4,160,385,FALSE,385
2156,Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,290,20,6,232,1200,FALSE,1200
2157,Ice Cream & Desserts,Ching's Secret Lemon Coriander Instant Soup,15,0,5,15,15,FALSE,15
2158,Ice Cream & Desserts,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,261,0,6,261,300,FALSE,300
2159,Ice Cream & Desserts,Kelloggs Chocos - Moons & Stars,660,40,4,396,1200,FALSE,1
2160,Ice Cream & Desserts,ITC Master Chef Chicken Galouti Kebab,170,4,2,162,210,FALSE,210
2161,Ice Cream & Desserts,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229,10,6,206,400,FALSE,400
2162,Ice Cream & Desserts,Kitchens Of India Palak Paneer,130,30,6,91,285,FALSE,285
2163,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolat,99,11,6,88,175,FALSE,175
2164,Ice Cream & Desserts,Soulfull Ragi Bites Choco Fills,169,5,4,160,250,FALSE,250
2165,Ice Cream & Desserts,Figaro Sliced Black Olive ,179,0,6,179,450,FALSE,450
2166,Ice Cream & Desserts,Veeba Barbeque Sauce,149,8,6,137,330,FALSE,330
2167,Ice Cream & Desserts,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,60,20,6,48,40,FALSE,40
2168,Ice Cream & Desserts,"The Whole Truth - Nuts, Fruits & Seeds Muesli",325,20,6,260,350,FALSE,350
2169,Ice Cream & Desserts,Pantai Green Curry Paste,150,14,5,128,114,FALSE,114
2170,Ice Cream & Desserts,Kelloggs Special K,210,8,5,192,435,FALSE,435
2171,Ice Cream & Desserts,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,280,50,5,140,175,FALSE,175
2172,Ice Cream & Desserts,Mother's Recipe Madras Appalam,50,10,6,45,100,FALSE,100
2173,Ice Cream & Desserts,Top Ramen Masala Oat Masala,80,10,6,72,280,FALSE,280
2174,Ice Cream & Desserts,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,171,500,FALSE,500
2175,Ice Cream & Desserts,"Ching''s Secret Instant Noodles, Hot Garlic",60,0,4,60,240,FALSE,240
2176,Ice Cream & Desserts,Kitchens Of India Chicken Chettinad,200,30,1,140,285,FALSE,285
2177,Ice Cream & Desserts,Nestle Cerelac Wheat - Stage 1,190,0,6,190,300,FALSE,300
2178,Ice Cream & Desserts,Sumeru Aloo Paratha,119,5,6,113,400,FALSE,400
2179,Ice Cream & Desserts,ITC Master Chef Veggie Pizza Pocket,170,4,4,162,340,FALSE,340
2180,Ice Cream & Desserts,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60,15,1,51,70,FALSE,70
2181,Ice Cream & Desserts,Ching's Secret Manchow Soup,55,0,3,55,55,FALSE,55
2182,Ice Cream & Desserts,Veeba Carrot & Cucumber Sandwich Spread,85,10,6,76,250,FALSE,250
2183,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,370,12,3,324,650,FALSE,650
2184,Ice Cream & Desserts,Kitchens Of India Mughlai Paneer,160,30,4,112,285,FALSE,285
2185,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,30,0,5,30,150,FALSE,150
2186,Ice Cream & Desserts,Ching's Secret Chowmein Hakka Noodles Masala,60,10,2,54,100,FALSE,100
2187,Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235,20,5,188,325,FALSE,325
2188,Ice Cream & Desserts,Mother's Recipe Bhel Puri Chutney,55,9,4,50,200,FALSE,200
2189,Ice Cream & Desserts,Kelloggs Chocos Moon & Stars,330,10,6,294,680,FALSE,680
2190,Ice Cream & Desserts,Mother's Recipe Lime Pickle ,120,5,1,114,400,FALSE,400
2191,Ice Cream & Desserts,Kitchens of India Dal Makhani,110,30,2,77,285,FALSE,285
2192,Ice Cream & Desserts,Pantai Light Soy Sauce,275,14,5,234,200,FALSE,200
2193,Ice Cream & Desserts,Ching's Secret Sweet Corn Soup,55,0,6,55,55,FALSE,55
2194,Ice Cream & Desserts,"Top Ramen Noodles, Atta",80,0,1,80,280,FALSE,280
2195,Ice Cream & Desserts,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,225,15,5,191,190,FALSE,190
2196,Ice Cream & Desserts,Dabur Hommade - Rajasthan Ki Garlic Chutne,65,6,6,61,200,FALSE,200
2197,Ice Cream & Desserts,MTR Seviyan Vermicelli ,42,0,2,42,400,FALSE,400
2198,Ice Cream & Desserts,Pantai Oyster Sauce,275,14,4,234,200,FALSE,200
2199,Ice Cream & Desserts,Go Cheese Spread - Four Pepper (Soft & Creamy),99,5,6,94,200,FALSE,200
2200,Ice Cream & Desserts,MTR Ready To Eat Paneer Butter Masala,135,9,2,122,300,FALSE,300
2201,Ice Cream & Desserts,Nestle Lactogen Stage 2 Follow-up Formula Powder,340,0,2,340,400,FALSE,400
2202,Ice Cream & Desserts,Kellogg's Crunchy Bites Chocos,190,10,6,171,375,FALSE,375
2203,Ice Cream & Desserts,Veeba Hot Sweet Tomato Chilli Sauce,104,20,3,83,500,FALSE,500
2204,Ice Cream & Desserts,Borges Durum Wheat Pasta Superior Quality,250,40,6,149,500,FALSE,500
2205,Ice Cream & Desserts,Funfoods Peanut Butter Crunchy,169,7,1,156,400,FALSE,400
2206,Ice Cream & Desserts,Pantai Red Curry Paste,60,0,4,60,50,FALSE,50
2207,Ice Cream & Desserts,ITC Master Chef Chicken Seekh Kabab,325,0,6,325,500,FALSE,500
2208,Ice Cream & Desserts,Del Monte Pizza & Pasta Sauce Spout Pack,99,0,3,99,400,FALSE,400
2209,Ice Cream & Desserts,Pantai Sriracha Red Chilli Sauce,225,15,6,191,200,FALSE,200
2210,Ice Cream & Desserts,Hershey's Cocoa Spread,295,0,3,295,350,FALSE,350
2211,Ice Cream & Desserts,Maggi Ghee Tadka Upma Express Pouch,25,0,6,25,65,FALSE,65
2212,Ice Cream & Desserts,Ching's Secret Manchurian Noodles,91,0,5,91,360,FALSE,360
2213,Ice Cream & Desserts,Kellogg's All Bran Wheat Flakes,220,6,5,205,425,FALSE,425
2214,Ice Cream & Desserts,Yummiez Chicken Breakfast Sausages,150,0,3,150,250,FALSE,250
2215,Ice Cream & Desserts,Pantai Red Curry Paste,150,14,3,128,114,FALSE,114
2216,Ice Cream & Desserts,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,330,10,6,297,400,FALSE,400
2217,Ice Cream & Desserts,Quaker Oats Pouch,276,10,6,248,1500,FALSE,1
2218,Ice Cream & Desserts,Prasuma Momos -  Cheesy Spicy Veg,295,0,6,295,24,FALSE,24
2219,Ice Cream & Desserts,Veeba Sriracha Chilli Garlic Sauce,149,8,5,137,320,FALSE,320
2220,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,115,0,6,115,600,FALSE,600
2221,Ice Cream & Desserts,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,280,50,5,140,175,FALSE,175
2222,Ice Cream & Desserts,Figaro Plain Green Olive ,179,0,6,179,450,FALSE,450
2223,Ice Cream & Desserts,Mother's Recipe Gujrati Gorkeri Pickle,140,10,3,126,500,FALSE,500
2224,Ice Cream & Desserts,Kellogg's Muesli 20% Nuts Delight,320,0,6,320,500,FALSE,500
2225,Ice Cream & Desserts,Borges Farfalle Durum Wheat Pasta ,250,0,5,250,500,FALSE,500
2226,Ice Cream & Desserts,Kellogg's Chocos,299,10,4,269,700,FALSE,700
2227,Ice Cream & Desserts,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,620,0,1,620,400,FALSE,400
2228,Ice Cream & Desserts,Veeba Truly Tomato Ketchup,99,20,6,79,500,FALSE,500
2229,Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,85,4,1,81,680,FALSE,680
2230,Ice Cream & Desserts,MTR Roasted Vermicelli ,55,0,1,55,400,FALSE,400
2231,Ice Cream & Desserts,Mother's Recipe Punjabi Teekha Mang Pickle,120,10,4,108,400,FALSE,400
2232,Ice Cream & Desserts,Ching's Secret Hot Garlic Instant Noodles,114,0,6,114,480,FALSE,480
2233,Ice Cream & Desserts,Kellogg's Real Honey Corn Flakes,290,7,5,267,630,FALSE,630
2234,Ice Cream & Desserts,ITC Master Chef Lebanese Falafel Kebab,130,4,4,124,230,FALSE,230
2235,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolaty,185,10,5,165,250,FALSE,250
2236,Ice Cream & Desserts,Organic India Apple Cider Vinegar,595,9,2,536,500,FALSE,500
2237,Ice Cream & Desserts,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
2238,Ice Cream & Desserts,Ching's Secret  Noodles - Pad Thai Lemongras,200,0,5,200,130,FALSE,130
2239,Ice Cream & Desserts,Bagrrys Fruit and Nut Muesli with Cranberries,499,0,5,499,750,FALSE,750
2240,Ice Cream & Desserts,Kitchens Of India Yellow Dal Tadka,110,30,6,77,285,FALSE,285
2241,Ice Cream & Desserts,Soulfull Vanilla Fills - Ragi Bites,169,5,6,160,250,FALSE,250
2242,Ice Cream & Desserts,Pantai Teriyaki Sauce with Garlic,325,15,6,276,200,FALSE,200
2243,Ice Cream & Desserts,Whiskas Adult Pocket Tuna Cat Food,410,0,1,410,1200,FALSE,1
2244,Ice Cream & Desserts,Kitchens Of India Chicken Darbari ,200,30,4,140,285,FALSE,285
2245,Ice Cream & Desserts,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,299,10,6,269,400,FALSE,400
2246,Ice Cream & Desserts,Smith & Jones Red Pasta Sauce Mix,40,0,6,40,46,FALSE,46
2247,Ice Cream & Desserts,Kellogg's Muesli Nuts Delight,425,9,3,383,750,FALSE,750
2248,Ice Cream & Desserts,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2249,Ice Cream & Desserts,The Whole Truth Peanut Butter - Sweetened & Crunchy,215,20,6,172,325,FALSE,325
2250,Ice Cream & Desserts,Remia Mayonnaise,230,0,6,230,241,FALSE,241
2251,Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,105,0,6,105,425,FALSE,425
2252,Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli - Strawberry,595,0,1,595,1000,FALSE,1
2253,Ice Cream & Desserts,Ching's Secret Tomato Oats Instant Soup,15,0,3,15,20,FALSE,20
2254,Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,140,5,1,133,290,FALSE,290
2255,Ice Cream & Desserts,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280,50,5,140,175,FALSE,175
2256,Ice Cream & Desserts,Tong Garden Wasabi Green Peas,175,4,6,167,150,FALSE,150
2257,Ice Cream & Desserts,Ching's Secret Red Chilli Sauce,105,0,4,105,440,FALSE,440
2258,Ice Cream & Desserts,Ching's Instant Hot and Sour Soup,55,0,5,55,55,FALSE,55
2259,Ice Cream & Desserts,Ching's Secret Noodles - Pad Thai Original,200,0,6,200,130,FALSE,130
2260,Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,55,30,5,38,80,FALSE,80
2261,Ice Cream & Desserts,Del Monte Black Sliced Olives,250,0,1,250,450,FALSE,450
2262,Ice Cream & Desserts,Kitchens Of India Murgh Methi,220,30,5,154,285,FALSE,285
2263,Ice Cream & Desserts,Nestle Cerelac 5 Grains & Fruits Cereal,288,0,6,288,300,FALSE,300
2264,Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,325,20,6,260,350,FALSE,350
2265,Ice Cream & Desserts,Ching's Secret  Pad Thai Noodles Green Curry,200,0,6,200,130,FALSE,130
2266,Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,75,0,6,75,70,FALSE,70
2267,Ice Cream & Desserts,Mother's Recipe Mango Pickle ,120,0,1,120,400,FALSE,400
2268,Ice Cream & Desserts,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,200,0,6,200,130,FALSE,130
2269,Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,399,11,6,355,900,FALSE,900
2270,Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,55,0,2,55,42,FALSE,42
2271,Ice Cream & Desserts,Ching's Secret Tomato Soup,55,0,6,55,55,FALSE,55
2272,Ice Cream & Desserts,Funfoods Peanut Butter Creamy,169,0,1,169,400,FALSE,400
2273,Ice Cream & Desserts,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2274,Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,320,10,5,288,500,FALSE,500
2275,Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,65,6,6,61,200,FALSE,200
2276,Ice Cream & Desserts,Kitchens Of India Dal Makhani,110,30,1,77,285,FALSE,285
2277,Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,55,30,6,38,80,FALSE,80
2278,Ice Cream & Desserts,Del Monte Green Chili Sauce,55,0,3,55,190,FALSE,190
2279,Ice Cream & Desserts,Pedigree Dog Food Adult Chicken & Veg,660,10,1,594,3000,FALSE,3
2280,Ice Cream & Desserts,Kellogg's Original Corn Flakes,185,5,6,175,475,FALSE,475
2281,Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,690,6,2,648,3000,FALSE,3
2282,Ice Cream & Desserts,Kitchens Of India Rajma Masala,110,30,5,77,285,FALSE,285
2283,Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,110,30,2,77,285,FALSE,285
2284,Ice Cream & Desserts,Figaro Pitted Black Olive ,179,0,6,179,450,FALSE,450
2285,Ice Cream & Desserts,Cantina Tabasco Red Sauce,140,15,6,119,60,FALSE,60
2286,Ice Cream & Desserts,Mother's Recipe Pickle - Mixed,149,26,6,109,500,FALSE,500
2287,Ice Cream & Desserts,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,279,0,5,279,300,FALSE,300
2288,Ice Cream & Desserts,Mother's Recipe Tamarind Paste,50,2,2,49,200,FALSE,200
2289,Ice Cream & Desserts,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,140,20,6,112,80,FALSE,80
2290,Ice Cream & Desserts,Veeba Peri Peri Sauce,161,0,6,161,300,FALSE,300
2291,Ice Cream & Desserts,Pantai Sriracha Yellow Chilli Sauce,225,15,6,191,200,FALSE,200
2292,Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
2293,Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,123,0,6,123,600,FALSE,600
2294,Ice Cream & Desserts,Pantai Spring Roll Sauce,275,10,6,245,200,FALSE,200
2295,Ice Cream & Desserts,MTR Vermicelli Payasam,75,0,6,75,180,FALSE,180
2296,Ice Cream & Desserts,Bagrrys Corn Flakes,350,0,6,350,880,FALSE,800
2297,Ice Cream & Desserts,MTR Ready To Eat Palak Paneer ,135,11,6,120,300,FALSE,300
2298,Ice Cream & Desserts,Del Monte Red Chili Sauce,55,0,5,55,190,FALSE,190
2299,Ice Cream & Desserts,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2300,Ice Cream & Desserts,Pantai Green Curry Paste,60,6,6,56,50,FALSE,50
2301,Ice Cream & Desserts,The Laughing Cow Cheese Spread Plain,110,0,6,110,180,FALSE,180
2302,Ice Cream & Desserts,MTR Dal Fry,110,0,5,110,300,FALSE,300
2303,Ice Cream & Desserts,Pantai Fish Sauce,275,14,6,234,200,FALSE,200
2304,Ice Cream & Desserts,Cantina Beans Mexican Beans,250,14,6,213,410,FALSE,410
2305,Ice Cream & Desserts,Ching's Secret Manchurian Instant Noodle,114,0,6,114,480,FALSE,480
2306,Ice Cream & Desserts,Remia Salad Italian Dressing ,230,0,6,230,250,FALSE,250
2307,Ice Cream & Desserts,Yummiez Veg Cheese Fingers Pouch,230,0,4,230,400,FALSE,400
2308,Ice Cream & Desserts,MTR Dal Makhani,110,0,4,110,300,FALSE,300
2309,Ice Cream & Desserts,MTR Ready to Eat Pav Bhaji,110,0,6,110,300,FALSE,300
2310,Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
2311,Ice Cream & Desserts,Nestlé CERELAC Baby Cereal with Milk,272,0,1,272,300,FALSE,300
2312,Ice Cream & Desserts,Remia Salad Caesar Dressing,250,0,6,250,250,FALSE,250
2313,Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330,0,6,330,500,FALSE,500
2314,Ice Cream & Desserts,MTR Paneer Butter Masala & Veg Pulao,175,9,4,158,375,FALSE,375
2315,Ice Cream & Desserts,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,120,0,6,120,160,FALSE,160
2316,Ice Cream & Desserts,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,280,50,6,140,175,FALSE,175
2317,Ice Cream & Desserts,Pedigree Dog Food Adult Meat & Rice,660,7,2,608,3000,FALSE,3
2318,Ice Cream & Desserts,Pantai Sriracha Green Chilli Sauce,225,15,6,191,200,FALSE,200
2319,Ice Cream & Desserts,Pantai Chilli Garlic Sauce,275,14,6,234,200,FALSE,200
